lncRNA ,disease,lncRNA ,disease,yucelabel,0_gailv,1_gailv,,PMID
87,1639,CDKN2B-AS1,Aortic Valve Stenosis,1,0.278988242,0.721011758,,
105,1639,DISC2,Aortic Valve Stenosis,1,0.296457767,0.703542233,,
360,1639,MEG3,Aortic Valve Stenosis,1,0.394541621,0.605458379,,
62,1639,BDNF-AS,Aortic Valve Stenosis,1,0.437512398,0.562487602,,
432,1639,PVT1,Aortic Valve Stenosis,0,0.554212451,0.445787579,,
421,1639,PICSAR,Aortic Valve Stenosis,0,0.555499375,0.444500625,,
363,1639,MIAT,Aortic Valve Stenosis,0,0.612492204,0.387507826,,
169,1639,HAR1B,Aortic Valve Stenosis,0,0.646994472,0.353005499,,
188,1639,HULC,Aortic Valve Stenosis,0,0.649606109,0.350393891,,
152,1639,GAS5,Aortic Valve Stenosis,0,0.702452779,0.297547221,,
98,1639,DANCR,Aortic Valve Stenosis,0,0.704213262,0.295786768,,
360,1640,MEG3,Liposarcoma,1,0.263454735,0.736545265,,
178,1640,HOTAIR,Liposarcoma,1,0.293915451,0.706084549,,
87,1640,CDKN2B-AS1,Liposarcoma,1,0.309592307,0.690407693,,
355,1640,MALAT1,Liposarcoma,1,0.359572887,0.640427113,,
163,1640,H19,Liposarcoma,1,0.433974385,0.566025615,,
152,1640,GAS5,Liposarcoma,1,0.449280977,0.550719023,,
432,1640,PVT1,Liposarcoma,1,0.461679816,0.538320184,,
105,1640,DISC2,Liposarcoma,1,0.497805119,0.502194881,,
391,1640,NEAT1,Liposarcoma,0,0.529703915,0.470296085,,
188,1640,HULC,Liposarcoma,0,0.560021102,0.439978898,,
62,1640,BDNF-AS,Liposarcoma,0,0.595202565,0.404797405,,
266,1640,LINC00473,Liposarcoma,0,0.636668205,0.363331765,,
61,1640,BCYRN1,Liposarcoma,0,0.646103263,0.353896737,,
830,1640,UCA1,Liposarcoma,0,0.64673543,0.35326457,,
363,1640,MIAT,Liposarcoma,0,0.662424564,0.337575465,,
163,1641,H19,Demyelinating Diseases,1,0.157042503,0.842957497,,
178,1641,HOTAIR,Demyelinating Diseases,1,0.177801967,0.822198033,,
355,1641,MALAT1,Demyelinating Diseases,1,0.180867493,0.819132507,,
391,1641,NEAT1,Demyelinating Diseases,1,0.285606384,0.714393616,,
360,1641,MEG3,Demyelinating Diseases,1,0.298185706,0.701814294,,
105,1641,DISC2,Demyelinating Diseases,1,0.34526366,0.65473634,,
152,1641,GAS5,Demyelinating Diseases,1,0.421567082,0.578432918,,
87,1641,CDKN2B-AS1,Demyelinating Diseases,1,0.431979895,0.568020105,,
432,1641,PVT1,Demyelinating Diseases,1,0.450046659,0.549953341,,
62,1641,BDNF-AS,Demyelinating Diseases,0,0.527139366,0.472860634,,
99,1641,DAOA-AS1,Demyelinating Diseases,0,0.602392435,0.397607565,,
188,1641,HULC,Demyelinating Diseases,0,0.618731499,0.381268471,,
61,1641,BCYRN1,Demyelinating Diseases,0,0.647078753,0.352921247,,
363,1641,MIAT,Demyelinating Diseases,0,0.669197619,0.330802381,,
410,1641,PCA3,Demyelinating Diseases,0,0.680174232,0.319825768,,
360,1642,MEG3,Cryptosporidiosis,1,0.266768038,0.733231962,,
178,1642,HOTAIR,Cryptosporidiosis,1,0.310481191,0.689518809,,
87,1642,CDKN2B-AS1,Cryptosporidiosis,1,0.338122368,0.661877632,,
105,1642,DISC2,Cryptosporidiosis,1,0.363062978,0.636937022,,
391,1642,NEAT1,Cryptosporidiosis,1,0.38590771,0.61409229,,
432,1642,PVT1,Cryptosporidiosis,1,0.401876807,0.598123193,,
355,1642,MALAT1,Cryptosporidiosis,1,0.488505304,0.511494696,,
62,1642,BDNF-AS,Cryptosporidiosis,0,0.507001996,0.492998034,,
163,1642,H19,Cryptosporidiosis,0,0.597903132,0.402096838,,
152,1642,GAS5,Cryptosporidiosis,0,0.653971672,0.346028328,,
842,1642,XIST,Cryptosporidiosis,0,0.682209313,0.317790687,,
830,1642,UCA1,Cryptosporidiosis,0,0.683682859,0.316317141,,
363,1642,MIAT,Cryptosporidiosis,0,0.696899772,0.303100199,,
421,1642,PICSAR,Cryptosporidiosis,0,0.703926325,0.296073705,,
59,1642,BANCR,Cryptosporidiosis,0,0.730443478,0.269556522,,
355,1643,MALAT1,Peripheral Nerve Injuries,1,0.154370546,0.845629454,,
360,1643,MEG3,Peripheral Nerve Injuries,1,0.189345658,0.810654342,,
391,1643,NEAT1,Peripheral Nerve Injuries,1,0.245064318,0.754935682,,
178,1643,HOTAIR,Peripheral Nerve Injuries,1,0.278931856,0.721068144,,
163,1643,H19,Peripheral Nerve Injuries,1,0.283258259,0.716741741,,
432,1643,PVT1,Peripheral Nerve Injuries,1,0.310174882,0.689825118,,
87,1643,CDKN2B-AS1,Peripheral Nerve Injuries,1,0.362321019,0.637678981,,
152,1643,GAS5,Peripheral Nerve Injuries,0,0.550235212,0.449764788,,
62,1643,BDNF-AS,Peripheral Nerve Injuries,0,0.621857285,0.378142744,,
105,1643,DISC2,Peripheral Nerve Injuries,0,0.702286124,0.297713876,,
188,1643,HULC,Peripheral Nerve Injuries,0,0.730741262,0.269258708,,
363,1643,MIAT,Peripheral Nerve Injuries,0,0.743088067,0.256911933,,
373,1643,MIR503HG,Peripheral Nerve Injuries,0,0.759817481,0.240182489,,
169,1643,HAR1B,Peripheral Nerve Injuries,0,0.777173221,0.222826779,,
842,1643,XIST,Peripheral Nerve Injuries,0,0.780529618,0.219470352,,
163,1644,H19,Wounds and Injuries,1,0.096643209,0.903356791,,
355,1644,MALAT1,Wounds and Injuries,1,0.101616323,0.898383677,,
360,1644,MEG3,Wounds and Injuries,1,0.12603128,0.87396872,,
391,1644,NEAT1,Wounds and Injuries,1,0.180511713,0.819488287,,
432,1644,PVT1,Wounds and Injuries,1,0.222631812,0.777368188,,
178,1644,HOTAIR,Wounds and Injuries,1,0.233310878,0.766689122,,
152,1644,GAS5,Wounds and Injuries,1,0.337997615,0.662002385,,
105,1644,DISC2,Wounds and Injuries,1,0.411047995,0.588952005,,
824,1644,TUG1,Wounds and Injuries,1,0.414161623,0.585838377,,
250,1644,LINC-ROR,Wounds and Injuries,1,0.468661487,0.531338513,,
87,1644,CDKN2B-AS1,Wounds and Injuries,1,0.475158215,0.524841785,,
830,1644,UCA1,Wounds and Injuries,1,0.476686597,0.523313403,,
842,1644,XIST,Wounds and Injuries,0,0.500763297,0.499236733,,
702,1644,OTUD6B-AS1,Wounds and Injuries,0,0.617000043,0.382999957,,
62,1644,BDNF-AS,Wounds and Injuries,0,0.630198479,0.369801551,,
163,1645,H19,Arbovirus Infections,1,0.076997161,0.923002839,,
355,1645,MALAT1,Arbovirus Infections,1,0.103733003,0.896266997,,
391,1645,NEAT1,Arbovirus Infections,1,0.177900314,0.822099686,,
178,1645,HOTAIR,Arbovirus Infections,1,0.208355546,0.791644454,,
360,1645,MEG3,Arbovirus Infections,1,0.213538587,0.786461413,,
152,1645,GAS5,Arbovirus Infections,1,0.243615925,0.756384075,,
105,1645,DISC2,Arbovirus Infections,1,0.274790406,0.725209594,,
363,1645,MIAT,Arbovirus Infections,1,0.315541327,0.684458673,,
432,1645,PVT1,Arbovirus Infections,1,0.351138294,0.648861706,,
87,1645,CDKN2B-AS1,Arbovirus Infections,1,0.442409694,0.557590306,,
824,1645,TUG1,Arbovirus Infections,0,0.533009291,0.466990739,,
62,1645,BDNF-AS,Arbovirus Infections,0,0.543717325,0.456282675,,
176,1645,HLA-AS1,Arbovirus Infections,0,0.580220342,0.419779658,,
842,1645,XIST,Arbovirus Infections,0,0.587824583,0.412175417,,
189,1645,IFNG-AS1,Arbovirus Infections,0,0.636888266,0.363111764,,
355,1646,MALAT1,Hemangiosarcoma,1,0.16798079,0.83201921,,
105,1646,DISC2,Hemangiosarcoma,1,0.322376966,0.677623034,,
87,1646,CDKN2B-AS1,Hemangiosarcoma,1,0.323501766,0.676498234,,
163,1646,H19,Hemangiosarcoma,1,0.32881844,0.67118156,,
391,1646,NEAT1,Hemangiosarcoma,1,0.376106262,0.623893738,,
360,1646,MEG3,Hemangiosarcoma,1,0.412430525,0.587569475,,
363,1646,MIAT,Hemangiosarcoma,1,0.446023285,0.553976715,,
432,1646,PVT1,Hemangiosarcoma,0,0.517301202,0.482698798,,
178,1646,HOTAIR,Hemangiosarcoma,0,0.567839086,0.432160914,,
62,1646,BDNF-AS,Hemangiosarcoma,0,0.618168473,0.381831527,,
152,1646,GAS5,Hemangiosarcoma,0,0.629555285,0.370444715,,
188,1646,HULC,Hemangiosarcoma,0,0.664403677,0.335596353,,
235,1646,IPW,Hemangiosarcoma,0,0.696848273,0.303151727,,
378,1646,MSR1,Hemangiosarcoma,0,0.71596849,0.28403151,,
396,1646,NONRATT021972,Hemangiosarcoma,0,0.73859036,0.261409611,,
355,1647,MALAT1,"Carcinoma, Merkel Cell",1,0.198876321,0.801123679,,
360,1647,MEG3,"Carcinoma, Merkel Cell",1,0.338323295,0.661676705,,
178,1647,HOTAIR,"Carcinoma, Merkel Cell",1,0.346567929,0.653432071,,
163,1647,H19,"Carcinoma, Merkel Cell",1,0.413662612,0.586337388,,
87,1647,CDKN2B-AS1,"Carcinoma, Merkel Cell",1,0.466948688,0.533051312,,
421,1647,PICSAR,"Carcinoma, Merkel Cell",0,0.539268017,0.460731983,,
432,1647,PVT1,"Carcinoma, Merkel Cell",0,0.539455175,0.460544854,,
62,1647,BDNF-AS,"Carcinoma, Merkel Cell",0,0.558018446,0.441981524,,
105,1647,DISC2,"Carcinoma, Merkel Cell",0,0.564146161,0.435853809,,
830,1647,UCA1,"Carcinoma, Merkel Cell",0,0.565090895,0.434909075,,
363,1647,MIAT,"Carcinoma, Merkel Cell",0,0.587905169,0.412094861,,
391,1647,NEAT1,"Carcinoma, Merkel Cell",0,0.631537616,0.368462384,,
152,1647,GAS5,"Carcinoma, Merkel Cell",0,0.677138925,0.322861075,,
188,1647,HULC,"Carcinoma, Merkel Cell",0,0.715647101,0.284352899,,
458,1647,ANRIL,"Carcinoma, Merkel Cell",0,0.727106452,0.272893578,,
87,1648,CDKN2B-AS1,"Lymphoma, Extranodal NK-T-Cell",1,0.129999697,0.870000303,,
360,1648,MEG3,"Lymphoma, Extranodal NK-T-Cell",1,0.13693428,0.86306572,,
355,1648,MALAT1,"Lymphoma, Extranodal NK-T-Cell",1,0.320301235,0.679698765,,
178,1648,HOTAIR,"Lymphoma, Extranodal NK-T-Cell",1,0.322608054,0.677391946,,
432,1648,PVT1,"Lymphoma, Extranodal NK-T-Cell",1,0.371818542,0.628181458,,
391,1648,NEAT1,"Lymphoma, Extranodal NK-T-Cell",1,0.372914493,0.627085507,,
105,1648,DISC2,"Lymphoma, Extranodal NK-T-Cell",1,0.432627678,0.567372322,,
163,1648,H19,"Lymphoma, Extranodal NK-T-Cell",0,0.565170169,0.434829861,,
62,1648,BDNF-AS,"Lymphoma, Extranodal NK-T-Cell",0,0.580875337,0.419124663,,
152,1648,GAS5,"Lymphoma, Extranodal NK-T-Cell",0,0.643624544,0.356375426,,
188,1648,HULC,"Lymphoma, Extranodal NK-T-Cell",0,0.676112294,0.323887736,,
396,1648,NONRATT021972,"Lymphoma, Extranodal NK-T-Cell",0,0.685463369,0.314536631,,
266,1648,LINC00473,"Lymphoma, Extranodal NK-T-Cell",0,0.693962336,0.306037635,,
363,1648,MIAT,"Lymphoma, Extranodal NK-T-Cell",0,0.696229339,0.303770661,,
458,1648,ANRIL,"Lymphoma, Extranodal NK-T-Cell",0,0.729592681,0.270407289,,
355,1649,MALAT1,Aortic Valve Insufficiency,1,0.178010106,0.821989894,,
360,1649,MEG3,Aortic Valve Insufficiency,1,0.280836463,0.719163537,,
432,1649,PVT1,Aortic Valve Insufficiency,1,0.371599257,0.628400743,,
391,1649,NEAT1,Aortic Valve Insufficiency,1,0.375992179,0.624007821,,
163,1649,H19,Aortic Valve Insufficiency,1,0.407925904,0.592074096,,
178,1649,HOTAIR,Aortic Valve Insufficiency,1,0.45577085,0.54422915,,
87,1649,CDKN2B-AS1,Aortic Valve Insufficiency,1,0.48988694,0.51011306,,
62,1649,BDNF-AS,Aortic Valve Insufficiency,0,0.59767276,0.40232724,,
363,1649,MIAT,Aortic Valve Insufficiency,0,0.610200047,0.389799982,,
152,1649,GAS5,Aortic Valve Insufficiency,0,0.619530857,0.380469143,,
105,1649,DISC2,Aortic Valve Insufficiency,0,0.63739562,0.362604409,,
830,1649,UCA1,Aortic Valve Insufficiency,0,0.707506359,0.292493641,,
190,1649,IGF2-AS,Aortic Valve Insufficiency,0,0.72315073,0.27684927,,
61,1649,BCYRN1,Aortic Valve Insufficiency,0,0.738852739,0.261147261,,
188,1649,HULC,Aortic Valve Insufficiency,0,0.769960701,0.230039313,,
163,1650,H19,Bronchopulmonary Dysplasia,1,0.237093151,0.762906849,,
178,1650,HOTAIR,Bronchopulmonary Dysplasia,1,0.24873656,0.75126344,,
87,1650,CDKN2B-AS1,Bronchopulmonary Dysplasia,1,0.304099381,0.695900619,,
105,1650,DISC2,Bronchopulmonary Dysplasia,1,0.383141935,0.616858065,,
830,1650,UCA1,Bronchopulmonary Dysplasia,1,0.412263691,0.587736309,,
432,1650,PVT1,Bronchopulmonary Dysplasia,1,0.421860814,0.578139186,,
355,1650,MALAT1,Bronchopulmonary Dysplasia,1,0.432278991,0.567721009,,
62,1650,BDNF-AS,Bronchopulmonary Dysplasia,1,0.48178345,0.51821655,,
363,1650,MIAT,Bronchopulmonary Dysplasia,0,0.584759712,0.415240288,,
152,1650,GAS5,Bronchopulmonary Dysplasia,0,0.590681016,0.409318984,,
360,1650,MEG3,Bronchopulmonary Dysplasia,0,0.635630608,0.364369363,,
391,1650,NEAT1,Bronchopulmonary Dysplasia,0,0.661532044,0.338467926,,
250,1650,LINC-ROR,Bronchopulmonary Dysplasia,0,0.684081972,0.315918028,,
188,1650,HULC,Bronchopulmonary Dysplasia,0,0.688123941,0.311876088,,
99,1650,DAOA-AS1,Bronchopulmonary Dysplasia,0,0.75698328,0.243016705,,
163,1651,H19,Muscular Diseases,1,0.131472409,0.868527591,,
355,1651,MALAT1,Muscular Diseases,1,0.155658305,0.844341695,,
178,1651,HOTAIR,Muscular Diseases,1,0.202731133,0.797268867,,
360,1651,MEG3,Muscular Diseases,1,0.251938462,0.748061538,,
87,1651,CDKN2B-AS1,Muscular Diseases,1,0.298819721,0.701180279,,
363,1651,MIAT,Muscular Diseases,1,0.324557006,0.675442994,,
391,1651,NEAT1,Muscular Diseases,1,0.339114666,0.660885334,,
830,1651,UCA1,Muscular Diseases,1,0.474483848,0.525516152,,
432,1651,PVT1,Muscular Diseases,0,0.546413004,0.453586996,,
62,1651,BDNF-AS,Muscular Diseases,0,0.608808994,0.391191036,,
250,1651,LINC-ROR,Muscular Diseases,0,0.616381288,0.383618742,,
105,1651,DISC2,Muscular Diseases,0,0.643936694,0.356063306,,
152,1651,GAS5,Muscular Diseases,0,0.662013054,0.337986916,,
172,1651,HCP5,Muscular Diseases,0,0.688896775,0.311103255,,
458,1651,ANRIL,Muscular Diseases,0,0.696908534,0.303091466,,
163,1652,H19,Neurilemmoma,1,0.076228857,0.923771143,,
360,1652,MEG3,Neurilemmoma,1,0.125612915,0.874387085,,
355,1652,MALAT1,Neurilemmoma,1,0.139904797,0.860095203,,
391,1652,NEAT1,Neurilemmoma,1,0.195298076,0.804701924,,
363,1652,MIAT,Neurilemmoma,1,0.258100748,0.741899252,,
432,1652,PVT1,Neurilemmoma,1,0.266617477,0.733382523,,
105,1652,DISC2,Neurilemmoma,1,0.304589272,0.695410728,,
152,1652,GAS5,Neurilemmoma,1,0.398061633,0.601938367,,
87,1652,CDKN2B-AS1,Neurilemmoma,1,0.440866232,0.559133768,,
178,1652,HOTAIR,Neurilemmoma,0,0.516873002,0.483127028,,
842,1652,XIST,Neurilemmoma,0,0.549321175,0.450678855,,
62,1652,BDNF-AS,Neurilemmoma,0,0.598251045,0.401748955,,
266,1652,LINC00473,Neurilemmoma,0,0.625216901,0.374783099,,
240,1652,KCNQ1OT1,Neurilemmoma,0,0.642446995,0.357553005,,
94,1652,CRNDE,Neurilemmoma,0,0.676937103,0.323062927,,
163,1653,H19,Pain,1,0.092199981,0.907800019,,
355,1653,MALAT1,Pain,1,0.147941351,0.852058649,,
360,1653,MEG3,Pain,1,0.266496241,0.733503759,,
391,1653,NEAT1,Pain,1,0.279870093,0.720129907,,
432,1653,PVT1,Pain,1,0.334712744,0.665287256,,
178,1653,HOTAIR,Pain,1,0.351242721,0.648757279,,
87,1653,CDKN2B-AS1,Pain,1,0.375737607,0.624262393,,
105,1653,DISC2,Pain,1,0.441138029,0.558861971,,
152,1653,GAS5,Pain,1,0.472806513,0.527193487,,
830,1653,UCA1,Pain,0,0.532948375,0.467051625,,
363,1653,MIAT,Pain,0,0.54966557,0.45033443,,
62,1653,BDNF-AS,Pain,0,0.576045871,0.423954159,,
842,1653,XIST,Pain,0,0.616130352,0.383869678,,
169,1653,HAR1B,Pain,0,0.646752596,0.353247374,,
421,1653,PICSAR,Pain,0,0.659272075,0.340727955,,
163,1654,H19,"Lymphoma, T-Cell",1,0.08527869,0.91472131,,
87,1654,CDKN2B-AS1,"Lymphoma, T-Cell",1,0.14187789,0.85812211,,
355,1654,MALAT1,"Lymphoma, T-Cell",1,0.146149576,0.853850424,,
178,1654,HOTAIR,"Lymphoma, T-Cell",1,0.235454082,0.764545918,,
391,1654,NEAT1,"Lymphoma, T-Cell",1,0.236341119,0.763658881,,
360,1654,MEG3,"Lymphoma, T-Cell",1,0.290763378,0.709236622,,
432,1654,PVT1,"Lymphoma, T-Cell",1,0.420650899,0.579349101,,
105,1654,DISC2,"Lymphoma, T-Cell",1,0.427881658,0.572118342,,
62,1654,BDNF-AS,"Lymphoma, T-Cell",1,0.438170433,0.561829567,,
188,1654,HULC,"Lymphoma, T-Cell",1,0.459504724,0.540495276,,
99,1654,DAOA-AS1,"Lymphoma, T-Cell",1,0.480817437,0.519182563,,
363,1654,MIAT,"Lymphoma, T-Cell",0,0.509082675,0.490917355,,
152,1654,GAS5,"Lymphoma, T-Cell",0,0.570019245,0.429980785,,
250,1654,LINC-ROR,"Lymphoma, T-Cell",0,0.641249835,0.358750165,,
842,1654,XIST,"Lymphoma, T-Cell",0,0.64600563,0.353994399,,
355,1655,MALAT1,Keratitis,1,0.162169576,0.837830424,,
163,1655,H19,Keratitis,1,0.163482726,0.836517274,,
391,1655,NEAT1,Keratitis,1,0.230348051,0.769651949,,
360,1655,MEG3,Keratitis,1,0.294984698,0.705015302,,
178,1655,HOTAIR,Keratitis,1,0.375456095,0.624543905,,
152,1655,GAS5,Keratitis,1,0.396175146,0.603824854,,
87,1655,CDKN2B-AS1,Keratitis,1,0.428734541,0.571265459,,
432,1655,PVT1,Keratitis,0,0.553254306,0.446745694,,
105,1655,DISC2,Keratitis,0,0.56170553,0.43829447,,
62,1655,BDNF-AS,Keratitis,0,0.567118287,0.432881713,,
363,1655,MIAT,Keratitis,0,0.629236698,0.370763272,,
842,1655,XIST,Keratitis,0,0.640151858,0.359848112,,
188,1655,HULC,Keratitis,0,0.655176997,0.344823033,,
61,1655,BCYRN1,Keratitis,0,0.670948625,0.329051346,,
250,1655,LINC-ROR,Keratitis,0,0.691033125,0.308966905,,
355,1656,MALAT1,Biliary Atresia,1,0.103982151,0.896017849,,
163,1656,H19,Biliary Atresia,1,0.15205586,0.84794414,,
391,1656,NEAT1,Biliary Atresia,1,0.182723165,0.817276835,,
363,1656,MIAT,Biliary Atresia,1,0.191300452,0.808699548,,
178,1656,HOTAIR,Biliary Atresia,1,0.282763422,0.717236578,,
432,1656,PVT1,Biliary Atresia,1,0.349104524,0.650895476,,
360,1656,MEG3,Biliary Atresia,1,0.370442867,0.629557133,,
87,1656,CDKN2B-AS1,Biliary Atresia,1,0.370916784,0.629083216,,
152,1656,GAS5,Biliary Atresia,1,0.385849059,0.614150941,,
842,1656,XIST,Biliary Atresia,0,0.5164029,0.4835971,,
62,1656,BDNF-AS,Biliary Atresia,0,0.54858768,0.45141232,,
188,1656,HULC,Biliary Atresia,0,0.587749481,0.412250489,,
105,1656,DISC2,Biliary Atresia,0,0.610428214,0.389571816,,
340,1656,LRRC75A-AS1,Biliary Atresia,0,0.654056311,0.345943719,,
77,1656,CBR3-AS1,Biliary Atresia,0,0.673107982,0.326892048,,
355,1657,MALAT1,Dermatomyositis,1,0.150685489,0.849314511,,
360,1657,MEG3,Dermatomyositis,1,0.240854442,0.759145558,,
105,1657,DISC2,Dermatomyositis,1,0.254721582,0.745278418,,
391,1657,NEAT1,Dermatomyositis,1,0.29502219,0.70497781,,
178,1657,HOTAIR,Dermatomyositis,1,0.332043052,0.667956948,,
432,1657,PVT1,Dermatomyositis,1,0.369720519,0.630279481,,
87,1657,CDKN2B-AS1,Dermatomyositis,1,0.418266714,0.581733286,,
163,1657,H19,Dermatomyositis,1,0.449648261,0.550351739,,
62,1657,BDNF-AS,Dermatomyositis,0,0.613510847,0.386489183,,
363,1657,MIAT,Dermatomyositis,0,0.614212751,0.385787249,,
54,1657,ATP6V1G2-DDX39B,Dermatomyositis,0,0.617554665,0.382445335,,
169,1657,HAR1B,Dermatomyositis,0,0.624181509,0.375818491,,
152,1657,GAS5,Dermatomyositis,0,0.626102567,0.373897463,,
266,1657,LINC00473,Dermatomyositis,0,0.682601988,0.317398012,,
458,1657,ANRIL,Dermatomyositis,0,0.716275573,0.283724427,,
355,1658,MALAT1,"Pancreatitis, Acute Necrotizing",1,0.126645386,0.873354614,,
360,1658,MEG3,"Pancreatitis, Acute Necrotizing",1,0.157288909,0.842711091,,
163,1658,H19,"Pancreatitis, Acute Necrotizing",1,0.202276468,0.797723532,,
391,1658,NEAT1,"Pancreatitis, Acute Necrotizing",1,0.206972539,0.793027461,,
105,1658,DISC2,"Pancreatitis, Acute Necrotizing",1,0.246081948,0.753918052,,
178,1658,HOTAIR,"Pancreatitis, Acute Necrotizing",1,0.270623803,0.729376197,,
152,1658,GAS5,"Pancreatitis, Acute Necrotizing",1,0.288725734,0.711274266,,
87,1658,CDKN2B-AS1,"Pancreatitis, Acute Necrotizing",1,0.298765004,0.701234996,,
432,1658,PVT1,"Pancreatitis, Acute Necrotizing",1,0.375255108,0.624744892,,
169,1658,HAR1B,"Pancreatitis, Acute Necrotizing",0,0.531082988,0.468917042,,
363,1658,MIAT,"Pancreatitis, Acute Necrotizing",0,0.540407002,0.459592998,,
62,1658,BDNF-AS,"Pancreatitis, Acute Necrotizing",0,0.604963183,0.395036787,,
172,1658,HCP5,"Pancreatitis, Acute Necrotizing",0,0.611730218,0.388269782,,
483,1658,CASC7,"Pancreatitis, Acute Necrotizing",0,0.617072463,0.382927537,,
702,1658,OTUD6B-AS1,"Pancreatitis, Acute Necrotizing",0,0.699614167,0.300385833,,
360,1659,MEG3,Granulosa Cell Tumor,1,0.171122551,0.828877449,,
355,1659,MALAT1,Granulosa Cell Tumor,1,0.174143612,0.825856388,,
163,1659,H19,Granulosa Cell Tumor,1,0.176530659,0.823469341,,
87,1659,CDKN2B-AS1,Granulosa Cell Tumor,1,0.191867173,0.808132827,,
391,1659,NEAT1,Granulosa Cell Tumor,1,0.276952744,0.723047256,,
178,1659,HOTAIR,Granulosa Cell Tumor,1,0.436517298,0.563482702,,
62,1659,BDNF-AS,Granulosa Cell Tumor,0,0.510994375,0.489005625,,
432,1659,PVT1,Granulosa Cell Tumor,0,0.540928006,0.459071994,,
396,1659,NONRATT021972,Granulosa Cell Tumor,0,0.555649042,0.444350928,,
363,1659,MIAT,Granulosa Cell Tumor,0,0.558718324,0.441281706,,
105,1659,DISC2,Granulosa Cell Tumor,0,0.594545662,0.405454338,,
152,1659,GAS5,Granulosa Cell Tumor,0,0.615876675,0.384123325,,
188,1659,HULC,Granulosa Cell Tumor,0,0.665748656,0.334251344,,
266,1659,LINC00473,Granulosa Cell Tumor,0,0.679098845,0.320901185,,
458,1659,ANRIL,Granulosa Cell Tumor,0,0.699184299,0.300815672,,
163,1660,H19,"Encephalitis Viruses, Japanese",1,0.193913698,0.806086302,,
355,1660,MALAT1,"Encephalitis Viruses, Japanese",1,0.194616497,0.805383503,,
360,1660,MEG3,"Encephalitis Viruses, Japanese",1,0.21245712,0.78754288,,
391,1660,NEAT1,"Encephalitis Viruses, Japanese",1,0.239010632,0.760989368,,
87,1660,CDKN2B-AS1,"Encephalitis Viruses, Japanese",1,0.3438012,0.6561988,,
178,1660,HOTAIR,"Encephalitis Viruses, Japanese",1,0.384475827,0.615524173,,
432,1660,PVT1,"Encephalitis Viruses, Japanese",1,0.445404887,0.554595113,,
842,1660,XIST,"Encephalitis Viruses, Japanese",0,0.591373086,0.408626884,,
152,1660,GAS5,"Encephalitis Viruses, Japanese",0,0.651025772,0.348974198,,
235,1660,IPW,"Encephalitis Viruses, Japanese",0,0.674884439,0.325115561,,
105,1660,DISC2,"Encephalitis Viruses, Japanese",0,0.674997211,0.32500276,,
250,1660,LINC-ROR,"Encephalitis Viruses, Japanese",0,0.676237464,0.323762506,,
188,1660,HULC,"Encephalitis Viruses, Japanese",0,0.717320681,0.28267929,,
59,1660,BANCR,"Encephalitis Viruses, Japanese",0,0.721660972,0.278339058,,
62,1660,BDNF-AS,"Encephalitis Viruses, Japanese",0,0.721843719,0.278156281,,
163,1661,H19,Giant Cell Tumor of Bone,1,0.100674033,0.899325967,,
355,1661,MALAT1,Giant Cell Tumor of Bone,1,0.172562718,0.827437282,,
391,1661,NEAT1,Giant Cell Tumor of Bone,1,0.202936113,0.797063887,,
178,1661,HOTAIR,Giant Cell Tumor of Bone,1,0.224765062,0.775234938,,
105,1661,DISC2,Giant Cell Tumor of Bone,1,0.239198983,0.760801017,,
432,1661,PVT1,Giant Cell Tumor of Bone,1,0.333186865,0.666813135,,
360,1661,MEG3,Giant Cell Tumor of Bone,1,0.405637383,0.594362617,,
87,1661,CDKN2B-AS1,Giant Cell Tumor of Bone,1,0.420882523,0.579117477,,
169,1661,HAR1B,Giant Cell Tumor of Bone,0,0.636981964,0.363018036,,
62,1661,BDNF-AS,Giant Cell Tumor of Bone,0,0.659077525,0.340922505,,
363,1661,MIAT,Giant Cell Tumor of Bone,0,0.691600323,0.308399707,,
189,1661,IFNG-AS1,Giant Cell Tumor of Bone,0,0.717134416,0.282865584,,
378,1661,MSR1,Giant Cell Tumor of Bone,0,0.717912197,0.282087773,,
842,1661,XIST,Giant Cell Tumor of Bone,0,0.728601873,0.271398127,,
152,1661,GAS5,Giant Cell Tumor of Bone,0,0.734399259,0.265600741,,
355,1662,MALAT1,Pneumonia,1,0.149098456,0.850901544,,
178,1662,HOTAIR,Pneumonia,1,0.243917882,0.756082118,,
360,1662,MEG3,Pneumonia,1,0.284038901,0.715961099,,
87,1662,CDKN2B-AS1,Pneumonia,1,0.340643167,0.659356833,,
391,1662,NEAT1,Pneumonia,1,0.383437514,0.616562486,,
163,1662,H19,Pneumonia,1,0.452942252,0.547057748,,
105,1662,DISC2,Pneumonia,0,0.510461628,0.489538372,,
432,1662,PVT1,Pneumonia,0,0.557559788,0.442440212,,
363,1662,MIAT,Pneumonia,0,0.639417052,0.360582978,,
62,1662,BDNF-AS,Pneumonia,0,0.645951748,0.354048252,,
